global_step,epoch,loss_teacher_ce
0,0,4.140293598175049
0,0,4.335002899169922
0,0,2.2926735877990723
0,0,3.398449659347534
0,0,4.733484268188477
0,0,4.432502269744873
0,0,3.5092251300811768
0,0,4.446688652038574
1,0.16,4.782695770263672
1,0.16,3.839761972427368
1,0.16,4.859637260437012
1,0.16,3.847227096557617
1,0.16,4.330491542816162
1,0.16,4.8303961753845215
1,0.16,4.771000385284424
1,0.16,3.865814208984375
2,0.32,4.874795913696289
2,0.32,4.58363676071167
2,0.32,3.54669451713562
2,0.32,4.244256496429443
2,0.32,3.6250669956207275
2,0.32,4.357522010803223
2,0.32,3.846134901046753
2,0.32,3.944476366043091
3,0.48,4.470429420471191
3,0.48,4.000113010406494
3,0.48,3.9332196712493896
3,0.48,3.647893190383911
3,0.48,3.5305888652801514
3,0.48,3.18965744972229
3,0.48,3.448678493499756
3,0.48,3.4537322521209717
4,0.64,3.5502235889434814
4,0.64,4.0378193855285645
4,0.64,3.716732978820801
4,0.64,3.038806915283203
4,0.64,2.9321937561035156
4,0.64,4.016365051269531
4,0.64,2.9221513271331787
4,0.64,4.138110160827637
5,0.8,4.13010311126709
5,0.8,3.3698129653930664
5,0.8,3.569334030151367
5,0.8,3.8644092082977295
5,0.8,3.7189526557922363
5,0.8,4.037600994110107
5,0.8,3.9099349975585938
5,0.8,3.1995327472686768
6,0.96,3.0805068016052246
6,0.96,3.172170400619507
7,1.0,2.7280261516571045
7,1.0,3.0262656211853027
7,1.0,3.295522451400757
7,1.0,3.1658565998077393
7,1.0,3.5479252338409424
7,1.0,3.10420298576355
7,1.0,3.0053629875183105
7,1.0,2.084182024002075
8,1.16,2.5980608463287354
8,1.16,3.041438341140747
8,1.16,3.232184648513794
8,1.16,2.851738691329956
8,1.16,3.2517659664154053
8,1.16,2.6683895587921143
8,1.16,2.9204375743865967
8,1.16,3.035471200942993
9,1.32,2.1136815547943115
9,1.32,3.0086441040039062
9,1.32,2.5867576599121094
9,1.32,2.328511953353882
9,1.32,2.7667088508605957
9,1.32,2.6866748332977295
9,1.32,2.732731580734253
9,1.32,2.7431623935699463
10,1.48,2.276297092437744
10,1.48,2.7610504627227783
10,1.48,2.1061811447143555
10,1.48,2.375636577606201
10,1.48,2.6952414512634277
10,1.48,2.7031519412994385
10,1.48,2.2463696002960205
10,1.48,2.524329900741577
11,1.6400000000000001,2.394368886947632
11,1.6400000000000001,2.741699457168579
11,1.6400000000000001,2.2759130001068115
11,1.6400000000000001,1.9467767477035522
11,1.6400000000000001,1.9854835271835327
11,1.6400000000000001,2.0998313426971436
11,1.6400000000000001,2.4800450801849365
11,1.6400000000000001,2.427273988723755
12,1.8,2.4652724266052246
12,1.8,1.938164472579956
12,1.8,1.965254545211792
12,1.8,2.2052693367004395
12,1.8,1.8990545272827148
12,1.8,2.054795265197754
12,1.8,2.262242317199707
12,1.8,2.1226305961608887
13,1.96,1.8894578218460083
13,1.96,1.8058338165283203
14,2.0,1.871890902519226
14,2.0,1.8890804052352905
14,2.0,1.9231181144714355
14,2.0,1.8390275239944458
14,2.0,2.134321689605713
14,2.0,1.7407467365264893
14,2.0,2.0812556743621826
14,2.0,2.1109049320220947
15,2.16,2.362344980239868
15,2.16,2.0647592544555664
15,2.16,1.9791866540908813
15,2.16,1.757935881614685
15,2.16,1.930769443511963
15,2.16,1.9455078840255737
15,2.16,1.5494593381881714
15,2.16,1.876586675643921
16,2.32,1.834135890007019
16,2.32,1.7499382495880127
16,2.32,1.8600189685821533
16,2.32,1.7799103260040283
16,2.32,1.528101921081543
16,2.32,2.0156192779541016
16,2.32,1.80720055103302
16,2.32,1.6999316215515137
17,2.48,1.7058815956115723
17,2.48,1.7443009614944458
17,2.48,1.8879202604293823
17,2.48,2.2704226970672607
17,2.48,1.7762666940689087
17,2.48,1.975953221321106
17,2.48,1.687372088432312
17,2.48,1.6921675205230713
18,2.64,2.093122959136963
18,2.64,1.643633484840393
18,2.64,1.5871741771697998
18,2.64,1.533718228340149
18,2.64,1.7879219055175781
18,2.64,1.6713815927505493
18,2.64,1.920455813407898
18,2.64,1.9865108728408813
19,2.8,1.2700539827346802
19,2.8,2.1447067260742188
19,2.8,1.8457205295562744
19,2.8,1.5746663808822632
19,2.8,1.8182231187820435
19,2.8,1.959230661392212
19,2.8,1.592690348625183
19,2.8,1.9957526922225952
20,2.96,1.897280216217041
20,2.96,1.800351858139038
