global_step,epoch,loss_teacher_ce
0,0,1.6303080320358276
0,0,2.5430779457092285
0,0,4.044529914855957
0,0,3.1175458431243896
0,0,1.7419151067733765
0,0,5.218414306640625
0,0,1.8228989839553833
0,0,4.888175964355469
0,0,2.1660826206207275
0,0,1.7791112661361694
0,0,3.25512433052063
0,0,3.397592067718506
0,0,2.2173519134521484
0,0,2.3917086124420166
0,0,2.443260431289673
0,0,2.7411105632781982
1,0.0019622271277900416,1.0751488208770752
1,0.0019622271277900416,4.286932468414307
1,0.0019622271277900416,3.030961036682129
1,0.0019622271277900416,2.3702211380004883
1,0.0019622271277900416,2.4449238777160645
1,0.0019622271277900416,3.1190664768218994
1,0.0019622271277900416,1.9743282794952393
1,0.0019622271277900416,2.8037731647491455
1,0.0019622271277900416,1.9643040895462036
1,0.0019622271277900416,4.431395053863525
1,0.0019622271277900416,1.9421486854553223
1,0.0019622271277900416,4.241024971008301
1,0.0019622271277900416,2.4862725734710693
1,0.0019622271277900416,2.452948808670044
1,0.0019622271277900416,3.8639609813690186
1,0.0019622271277900416,2.5185787677764893
2,0.003924454255580083,4.101304054260254
2,0.003924454255580083,1.6424305438995361
2,0.003924454255580083,1.76194429397583
2,0.003924454255580083,1.9232977628707886
2,0.003924454255580083,1.5064380168914795
2,0.003924454255580083,1.9303233623504639
2,0.003924454255580083,3.781280994415283
2,0.003924454255580083,3.307222366333008
2,0.003924454255580083,1.306838035583496
2,0.003924454255580083,4.623036861419678
2,0.003924454255580083,2.9383740425109863
2,0.003924454255580083,2.517820358276367
2,0.003924454255580083,2.746817111968994
2,0.003924454255580083,2.1947989463806152
2,0.003924454255580083,3.341531753540039
2,0.003924454255580083,4.374914646148682
