global_step,epoch,loss_teacher_ce
0,0,3.9326910972595215
0,0,3.564558982849121
0,0,3.860057830810547
0,0,3.436824083328247
0,0,3.425605535507202
0,0,3.044947862625122
0,0,2.9938161373138428
0,0,3.6854562759399414
1,0.0016652789342214821,2.9991652965545654
1,0.0016652789342214821,3.7003586292266846
1,0.0016652789342214821,3.9976694583892822
1,0.0016652789342214821,3.7561843395233154
1,0.0016652789342214821,3.613729476928711
1,0.0016652789342214821,2.7192559242248535
1,0.0016652789342214821,3.5599405765533447
1,0.0016652789342214821,3.453745126724243
2,0.0033305578684429643,3.922140598297119
2,0.0033305578684429643,4.0549635887146
2,0.0033305578684429643,4.34589958190918
2,0.0033305578684429643,4.105147361755371
2,0.0033305578684429643,3.7643792629241943
2,0.0033305578684429643,3.126295328140259
2,0.0033305578684429643,4.160618782043457
2,0.0033305578684429643,3.9015653133392334
3,0.004995836802664446,3.880814790725708
3,0.004995836802664446,3.818596363067627
3,0.004995836802664446,3.903339385986328
3,0.004995836802664446,3.6195387840270996
3,0.004995836802664446,3.8347091674804688
3,0.004995836802664446,3.1675705909729004
3,0.004995836802664446,3.0892081260681152
3,0.004995836802664446,3.848172187805176
4,0.006661115736885929,3.845996856689453
4,0.006661115736885929,3.0575051307678223
4,0.006661115736885929,3.508852958679199
4,0.006661115736885929,2.4900968074798584
4,0.006661115736885929,3.688866376876831
4,0.006661115736885929,3.219595432281494
4,0.006661115736885929,2.7828075885772705
4,0.006661115736885929,3.967801809310913
5,0.00832639467110741,3.1755833625793457
5,0.00832639467110741,3.038693904876709
5,0.00832639467110741,3.02396559715271
5,0.00832639467110741,3.7948458194732666
5,0.00832639467110741,2.916857957839966
5,0.00832639467110741,2.8880434036254883
5,0.00832639467110741,3.152977466583252
5,0.00832639467110741,3.3313004970550537
6,0.009991673605328892,2.616640567779541
6,0.009991673605328892,3.154202461242676
6,0.009991673605328892,2.85768985748291
6,0.009991673605328892,2.456181526184082
6,0.009991673605328892,2.9212534427642822
