global_step,epoch,loss_teacher_ce
0,0,2.1271958351135254
0,0,3.897655725479126
0,0,4.195578575134277
0,0,1.811089038848877
1,0.0004905567819475104,3.088855028152466
1,0.0004905567819475104,2.681303024291992
1,0.0004905567819475104,1.9605087041854858
1,0.0004905567819475104,4.509213447570801
2,0.0009811135638950208,3.8536813259124756
2,0.0009811135638950208,2.29870343208313
2,0.0009811135638950208,2.2289466857910156
2,0.0009811135638950208,1.759174108505249
3,0.0014716703458425313,2.792982816696167
3,0.0014716703458425313,1.761382818222046
3,0.0014716703458425313,3.2590763568878174
3,0.0014716703458425313,2.35558819770813
4,0.0019622271277900416,1.4118309020996094
4,0.0019622271277900416,3.8496522903442383
4,0.0019622271277900416,3.2208282947540283
4,0.0019622271277900416,4.622659683227539
5,0.0024527839097375523,3.5251002311706543
