global_step,epoch,loss_teacher_ce
0,0,2.1340301036834717
0,0,3.8976552486419678
0,0,4.195577621459961
0,0,1.8308532238006592
0,0,3.0888547897338867
0,0,2.6813013553619385
0,0,2.0195841789245605
0,0,4.509213447570801
0,0,3.8592917919158936
0,0,2.302891969680786
0,0,2.274362564086914
0,0,1.7618293762207031
0,0,2.8956847190856934
0,0,1.7886755466461182
0,0,3.271481513977051
0,0,2.404264211654663
1,0.0019622271277900416,1.4732969999313354
1,0.0019622271277900416,4.0883564949035645
1,0.0019622271277900416,3.376037120819092
1,0.0019622271277900416,4.861701965332031
1,0.0019622271277900416,4.209427356719971
1,0.0019622271277900416,2.969409465789795
1,0.0019622271277900416,2.5033061504364014
1,0.0019622271277900416,1.47990083694458
1,0.0019622271277900416,3.481851100921631
1,0.0019622271277900416,2.5908429622650146
1,0.0019622271277900416,1.8736239671707153
1,0.0019622271277900416,4.337019443511963
1,0.0019622271277900416,2.19148325920105
1,0.0019622271277900416,4.003587245941162
1,0.0019622271277900416,2.6012871265411377
1,0.0019622271277900416,3.913763999938965
2,0.003924454255580083,2.7240397930145264
2,0.003924454255580083,2.755319595336914
2,0.003924454255580083,2.5571649074554443
2,0.003924454255580083,4.928066730499268
2,0.003924454255580083,1.6179097890853882
2,0.003924454255580083,2.631622314453125
2,0.003924454255580083,2.2676284313201904
2,0.003924454255580083,1.9066957235336304
2,0.003924454255580083,4.133981227874756
2,0.003924454255580083,5.036622047424316
2,0.003924454255580083,2.9570789337158203
2,0.003924454255580083,5.389245986938477
2,0.003924454255580083,2.4782426357269287
2,0.003924454255580083,3.948235273361206
2,0.003924454255580083,2.5449328422546387
2,0.003924454255580083,3.447889566421509
3,0.005886681383370125,2.1748242378234863
3,0.005886681383370125,1.9695929288864136
3,0.005886681383370125,4.1046881675720215
3,0.005886681383370125,3.1171257495880127
3,0.005886681383370125,3.721750259399414
3,0.005886681383370125,4.04292631149292
3,0.005886681383370125,1.8311156034469604
3,0.005886681383370125,1.6094050407409668
3,0.005886681383370125,3.9519600868225098
3,0.005886681383370125,1.293260931968689
3,0.005886681383370125,1.7581547498703003
3,0.005886681383370125,2.254509925842285
3,0.005886681383370125,4.60878849029541
3,0.005886681383370125,2.548875570297241
3,0.005886681383370125,1.7366876602172852
3,0.005886681383370125,2.5177273750305176
4,0.007848908511160166,3.3961565494537354
4,0.007848908511160166,1.902082920074463
4,0.007848908511160166,2.9924428462982178
4,0.007848908511160166,3.4045982360839844
4,0.007848908511160166,1.6225526332855225
4,0.007848908511160166,1.7329856157302856
4,0.007848908511160166,3.879066228866577
4,0.007848908511160166,3.105706214904785
4,0.007848908511160166,4.490664005279541
4,0.007848908511160166,2.683858633041382
4,0.007848908511160166,3.2713797092437744
4,0.007848908511160166,1.5428415536880493
4,0.007848908511160166,2.1729302406311035
4,0.007848908511160166,2.2911009788513184
4,0.007848908511160166,1.2995208501815796
4,0.007848908511160166,3.8476204872131348
5,0.009811135638950209,1.5775667428970337
5,0.009811135638950209,2.9378085136413574
5,0.009811135638950209,1.7841390371322632
5,0.009811135638950209,1.8472917079925537
5,0.009811135638950209,2.134584426879883
5,0.009811135638950209,1.7453296184539795
5,0.009811135638950209,1.8971941471099854
5,0.009811135638950209,2.0909783840179443
5,0.009811135638950209,2.5378596782684326
5,0.009811135638950209,2.003028154373169
5,0.009811135638950209,3.1763761043548584
5,0.009811135638950209,0.8603110313415527
5,0.009811135638950209,2.426236629486084
5,0.009811135638950209,2.2846713066101074
5,0.009811135638950209,2.4868502616882324
5,0.009811135638950209,1.6433978080749512
6,0.01177336276674025,2.487428665161133
6,0.01177336276674025,2.9363973140716553
6,0.01177336276674025,2.877821207046509
6,0.01177336276674025,2.5787415504455566
6,0.01177336276674025,1.8476320505142212
6,0.01177336276674025,2.1939640045166016
6,0.01177336276674025,3.4644722938537598
6,0.01177336276674025,4.463354587554932
6,0.01177336276674025,3.7286031246185303
6,0.01177336276674025,1.4837931394577026
6,0.01177336276674025,2.9233484268188477
6,0.01177336276674025,3.9845025539398193
6,0.01177336276674025,3.9146392345428467
6,0.01177336276674025,2.13435435295105
6,0.01177336276674025,1.2314561605453491
6,0.01177336276674025,1.7791845798492432
7,0.013735589894530291,2.6237573623657227
7,0.013735589894530291,1.4160492420196533
7,0.013735589894530291,3.127934455871582
7,0.013735589894530291,2.323002815246582
7,0.013735589894530291,2.1114981174468994
7,0.013735589894530291,1.602713942527771
7,0.013735589894530291,2.1927554607391357
7,0.013735589894530291,2.0386643409729004
7,0.013735589894530291,2.545776605606079
7,0.013735589894530291,1.8507130146026611
7,0.013735589894530291,2.0328309535980225
7,0.013735589894530291,2.5627191066741943
7,0.013735589894530291,1.4860079288482666
7,0.013735589894530291,1.4417425394058228
7,0.013735589894530291,2.562084913253784
7,0.013735589894530291,1.3829923868179321
8,0.015697817022320332,1.682530164718628
8,0.015697817022320332,2.496692180633545
8,0.015697817022320332,2.7661538124084473
8,0.015697817022320332,2.2485578060150146
8,0.015697817022320332,1.9132963418960571
8,0.015697817022320332,2.5118560791015625
8,0.015697817022320332,2.7929739952087402
8,0.015697817022320332,2.536162853240967
8,0.015697817022320332,3.5575199127197266
8,0.015697817022320332,1.9031999111175537
8,0.015697817022320332,1.9077953100204468
8,0.015697817022320332,1.6230398416519165
8,0.015697817022320332,2.24038028717041
8,0.015697817022320332,2.583911180496216
8,0.015697817022320332,2.971452236175537
8,0.015697817022320332,1.8169701099395752
9,0.017660044150110375,2.1104354858398438
9,0.017660044150110375,1.595617651939392
9,0.017660044150110375,2.425220251083374
9,0.017660044150110375,2.449469804763794
9,0.017660044150110375,2.3704211711883545
9,0.017660044150110375,1.9760699272155762
9,0.017660044150110375,2.400949001312256
9,0.017660044150110375,1.4793883562088013
9,0.017660044150110375,2.362738609313965
9,0.017660044150110375,1.6247024536132812
9,0.017660044150110375,2.0299060344696045
9,0.017660044150110375,1.895216941833496
9,0.017660044150110375,1.4778274297714233
9,0.017660044150110375,1.3824424743652344
9,0.017660044150110375,3.000101089477539
9,0.017660044150110375,2.5346827507019043
10,0.019622271277900418,2.026291847229004
10,0.019622271277900418,2.5215954780578613
10,0.019622271277900418,2.99763822555542
10,0.019622271277900418,2.277458667755127
10,0.019622271277900418,1.5568876266479492
10,0.019622271277900418,1.4894331693649292
10,0.019622271277900418,1.8087552785873413
10,0.019622271277900418,1.199696660041809
10,0.019622271277900418,1.5833481550216675
10,0.019622271277900418,1.381393313407898
10,0.019622271277900418,2.2237017154693604
10,0.019622271277900418,1.943300724029541
10,0.019622271277900418,2.2631068229675293
10,0.019622271277900418,2.1973421573638916
10,0.019622271277900418,1.882777452468872
10,0.019622271277900418,2.1732749938964844
11,0.021584498405690457,2.5780913829803467
11,0.021584498405690457,1.8062939643859863
11,0.021584498405690457,1.85756516456604
11,0.021584498405690457,2.2572121620178223
11,0.021584498405690457,1.9406166076660156
11,0.021584498405690457,2.6447296142578125
11,0.021584498405690457,1.594043493270874
11,0.021584498405690457,2.895495653152466
11,0.021584498405690457,1.1449296474456787
11,0.021584498405690457,2.515368700027466
11,0.021584498405690457,1.8764140605926514
11,0.021584498405690457,1.6501097679138184
11,0.021584498405690457,1.641211748123169
11,0.021584498405690457,1.946556806564331
11,0.021584498405690457,1.61634361743927
11,0.021584498405690457,1.329660415649414
12,0.0235467255334805,1.584484338760376
12,0.0235467255334805,1.6594287157058716
12,0.0235467255334805,1.7360379695892334
12,0.0235467255334805,2.368100881576538
12,0.0235467255334805,1.5742111206054688
12,0.0235467255334805,1.3328801393508911
12,0.0235467255334805,1.3122996091842651
12,0.0235467255334805,1.7625027894973755
12,0.0235467255334805,2.0443520545959473
12,0.0235467255334805,1.473181128501892
12,0.0235467255334805,1.309970498085022
12,0.0235467255334805,1.2838215827941895
12,0.0235467255334805,1.5232752561569214
12,0.0235467255334805,1.4531089067459106
12,0.0235467255334805,1.4967505931854248
12,0.0235467255334805,2.0406084060668945
13,0.025508952661270543,1.5577436685562134
13,0.025508952661270543,2.5812485218048096
